all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_2cbcd90400aa3d2a,3,"[""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 9], [7, 9], [7, 9]]","[""quinidine"", ""quinidine"", ""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_b426cda2d5bb7c2e,3,"[""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 9], [7, 9], [7, 9]]","[""quinidine"", ""quinidine"", ""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"[""site_set_mismatch""]",dup_6b402ff07d4ac76d,3,"[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[13], [13], [2, 5, 13]]","[""quinine"", ""quinine"", ""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_b6d1af9e7a063673,3,"[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[13], [13], [2, 5, 10, 13]]","[""quinine"", ""quinine"", ""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_bf45fdfe05b4d297,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_4237a3af62f06aee,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_62e5d6a96af7cc79,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_2387ff30859a5395,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_2f2b5a5427ac5890,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_5e51a6e1d883bffb,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_bcb0a002bd7da060,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_95859bf9f79c6a3c,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_e08bf7ab6606a31f,3,"[""VKHAHZOOUSRJNA-GCNJZUOMSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[27, 28, 31], [27, 28, 31], [27, 28, 30, 31]]","[""mifepristone"", ""mifepristone"", ""VKHAHZOOUSRJNA-GCNJZUOMSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9""]",CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_bc3e84732f431dc7,3,"[""VABCILAOYCMVPS-HNNXBMFYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[15, 16, 17], [15, 16, 17], [15, 16, 18]]","[""acenocoumarol"", ""acenocoumarol"", ""VABCILAOYCMVPS-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9""]",CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_1c5bba08858783ee,3,"[""VABCILAOYCMVPS-HNNXBMFYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[15, 16, 18], [15, 16, 18], [15, 16, 18]]","[""acenocoumarol"", ""acenocoumarol"", ""VABCILAOYCMVPS-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_a774ed06fc739d5e,3,"[""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 8, 10], [2, 8, 10], [2, 8, 10]]","[""warfarin-s"", ""warfarin-s"", ""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_a130be576fbee8dd,3,"[""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[8, 10], [8, 10], [8, 10]]","[""warfarin-s"", ""warfarin-s"", ""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_77f04b6255e2cf14,3,"[""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 8, 10], [2, 8, 10], [2, 8, 10]]","[""warfarin-s"", ""warfarin-s"", ""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_aa01f072dd8689e4,3,"[""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[10, 12], [10, 12], [10, 12]]","[""warfarin-s"", ""warfarin-s"", ""QTXVAVXCBMYBJW-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_3a52afa6443ce46e,3,"[""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[8, 15], [8, 15], [8, 15]]","[""warfarin-r"", ""warfarin-r"", ""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_53e29620ded8c8dd,3,"[""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 8, 10, 15], [2, 8, 10, 15], [2, 8, 10, 15]]","[""warfarin-r"", ""warfarin-r"", ""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_3737df2156b95ea5,3,"[""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 8, 10], [2, 8, 10], [8, 10]]","[""warfarin-r"", ""warfarin-r"", ""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_e84b35fca84bc4e1,3,"[""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 8, 10], [2, 8, 10], [2, 8, 10]]","[""warfarin-r"", ""warfarin-r"", ""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP3A4""]",CC(=O)C[C@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_4e8332eb43b8ca0c,3,"[""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[2, 12], [2, 12], [2, 12]]","[""warfarin-r"", ""warfarin-r"", ""QTXVAVXCBMYBJW-OAHLLOKOSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,"[""site_set_mismatch""]",dup_03a3c92046340779,3,"[""CBIAWPMZSFFRGN-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[1], [1], [0, 1]]","[""indiplon"", ""indiplon"", ""CBIAWPMZSFFRGN-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CC(=O)Nc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_070e0921d8e6a9e4,3,"[""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[1, 10], [1, 10], [0, 1, 2, 3, 4, 6, 8, 10]]","[""acetaminophen"", ""acetaminophen"", ""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CC(=O)Nc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_37ecae5d1f9ddae8,3,"[""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 6, 8, 10], [1, 6, 8, 10], [0, 1, 2, 3, 4, 6, 8, 10]]","[""acetaminophen"", ""acetaminophen"", ""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CC(=O)Nc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_d921c2d306bba754,3,"[""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[1, 10], [1, 10], [0, 1, 2, 3, 4, 6, 8, 10]]","[""acetaminophen"", ""acetaminophen"", ""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CC(=O)Nc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_fdfdd75191762a62,3,"[""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[1, 10], [1, 10], [0, 1, 2, 3, 4, 6, 8, 10]]","[""acetaminophen"", ""acetaminophen"", ""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CC(=O)Nc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_a821d9ec294d8047,3,"[""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[1, 10], [1, 10], [0, 1, 2, 3, 4, 6, 8, 10]]","[""acetaminophen"", ""acetaminophen"", ""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CC(=O)Nc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_24ff292eb6549888,3,"[""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 6, 8, 10], [1, 6, 8, 10], [0, 1, 2, 3, 4, 6, 8, 10]]","[""acetaminophen"", ""acetaminophen"", ""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",CC(=O)Nc1ccc(O)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""contains_broad_region_label""]",dup_756421e0faae9d58,3,"[""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[1, 10], [1, 10], [0, 1, 2, 3, 4, 6, 8, 10]]","[""acetaminophen"", ""acetaminophen"", ""RZVAJINKPMORJF-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2""]",CC(=O)Nc1ccc(OC(C)C)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_e2cf000bb0d62b0f,3,"[""QCSNJTIWCIMFFY-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[12, 13], [12, 13], [10, 12, 13]]","[""p-isopropyloxyacetanilide"", ""p-isopropyloxyacetanilide"", ""QCSNJTIWCIMFFY-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2""]",CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_ebf27dfce7cad1db,3,"[""CZIHNRWJTSTCEX-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[3, 9, 12, 15], [3, 9, 12, 15], [3, 5, 9, 10, 12, 15]]","[""2-acetylaminofluorene"", ""2-acetylaminofluorene"", ""CZIHNRWJTSTCEX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2""]",CC(=O)Nc1ccccc1,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_56222a2bb5312b7e,3,"[""FZERHIULMFGESH-UHFFFAOYSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[1, 2, 7], [1, 2, 7], [1, 2, 7]]","[""acetanilide"", ""acetanilide"", ""FZERHIULMFGESH-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_ac4a44743724c78b,3,"[""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[8, 9, 10, 14, 17], [8, 9, 10, 14, 17], [8, 9, 10, 14, 17]]","[""progesterone"", ""progesterone"", ""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_f4c92667788f0692,3,"[""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[9, 10, 14], [9, 10, 14], [9, 10, 14]]","[""progesterone"", ""progesterone"", ""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_c35cf0b29a57c8da,3,"[""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[9, 10], [9, 10], [9, 10]]","[""progesterone"", ""progesterone"", ""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_c3e2222c77eb1d91,3,"[""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[9, 10, 14, 17], [9, 10, 14, 17], [9, 10, 14, 17]]","[""progesterone"", ""progesterone"", ""RJKFOVLPORLFTN-LEKSSAKUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_cb8be973082ac5cc,3,"[""CBVCZFGXHXORBI-PXQQMZJSSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[4, 5, 14, 33], [4, 5, 14, 33], [4, 5, 14, 19, 33]]","[""indinavir"", ""indinavir"", ""CBVCZFGXHXORBI-PXQQMZJSSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CC(C)(C)c1ccc(C(=O)CCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,"[""site_set_mismatch""]",dup_725dc162b52d59f0,3,"[""VPIRRYIYIPYTGX-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[0], [0], [0, 6]]","[""ebastine"", ""ebastine"", ""VPIRRYIYIPYTGX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2D6"", ""CYP3A4""]",CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_fffb1ffc3a35ad06,3,"[""GUGOEEXESWIERI-PMERELPUSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[5, 15, 18, 29], [5, 15, 18, 29], [0, 5, 15, 18, 29]]","[""terfenadine"", ""terfenadine"", ""GUGOEEXESWIERI-PMERELPUSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_905958a609ced64b,3,"[""UCHDWCPVSPXUMX-TZIWLTJVSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[22, 23, 26], [22, 23, 26], [22, 26]]","[""montelukast"", ""montelukast"", ""UCHDWCPVSPXUMX-TZIWLTJVSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
