all_families_for_molecule,canonical_smiles,conflict_flags,duplicate_group_id,group_size,inchi_keys,label_regimes,merge_policy_used,output_row_count,site_sets,source_record_ids,sources,target_family
"[""CYP2A6"", ""CYP2C9"", ""CYP2E1""]",C=CC1CO1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_388ddd2d58cf2034,3,"[""GXBYFVGCMPJVJX-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""butadiene_monoxide"", ""butadiene_monoxide"", ""GXBYFVGCMPJVJX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2A6"", ""CYP2C9"", ""CYP2E1""]",C=CC1CO1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_babbbcec5405095a,3,"[""GXBYFVGCMPJVJX-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""butadiene_monoxide"", ""butadiene_monoxide"", ""GXBYFVGCMPJVJX-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2A6"", ""CYP2C9"", ""CYP2E1""]",C=CC=C,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_8e175d592e4c0e9f,3,"[""KAKZBPTYRLMSJV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1, 2, 3], [0, 1, 2, 3], [0, 1, 2, 3]]","[""butadiene"", ""butadiene"", ""KAKZBPTYRLMSJV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP2A6"", ""CYP2C9"", ""CYP2E1""]",C=CC=C,"[""contains_broad_region_label""]",dup_0b5e40bebda7d425,1,"[""KAKZBPTYRLMSJV-UHFFFAOYSA-N""]","[""broad_region""]",single_source,1,"[[0, 1, 2, 3]]","[""KAKZBPTYRLMSJV-UHFFFAOYSA-N""]","[""MetXBioDB""]",CYP2C9
"[""CYP2A6"", ""CYP2C9"", ""CYP2E1""]",C=CC=C,"[""contains_broad_region_label""]",dup_2fb2765966382eff,1,"[""KAKZBPTYRLMSJV-UHFFFAOYSA-N""]","[""broad_region""]",single_source,1,"[[0, 1, 2, 3]]","[""KAKZBPTYRLMSJV-UHFFFAOYSA-N""]","[""MetXBioDB""]",CYP2E1
"[""CYP2A6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCSSCC=C,[],dup_8729d01c916d5963,3,"[""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 4], [3, 4], [3, 4]]","[""diallyl_disulfide"", ""diallyl_disulfide"", ""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP2A6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCSSCC=C,[],dup_f232c3dab75d3c79,3,"[""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 4], [3, 4], [3, 4]]","[""diallyl_disulfide"", ""diallyl_disulfide"", ""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP2A6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCSSCC=C,[],dup_24ac7b1f64ba8c5c,3,"[""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 4], [3, 4], [3, 4]]","[""diallyl_disulfide"", ""diallyl_disulfide"", ""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP2A6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCSSCC=C,[],dup_278e7b59836f5be1,3,"[""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 4], [3, 4], [3, 4]]","[""diallyl_disulfide"", ""diallyl_disulfide"", ""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2A6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCSSCC=C,[],dup_c6c63bb0c9f126e8,3,"[""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 4], [3, 4], [3, 4]]","[""diallyl_disulfide"", ""diallyl_disulfide"", ""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP2A6"", ""CYP2C19"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCSSCC=C,[],dup_bde6c20423380617,3,"[""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""multi_exact""]",exact_agreement,1,"[[3, 4], [3, 4], [3, 4]]","[""diallyl_disulfide"", ""diallyl_disulfide"", ""PFRGXCVKLLPLIP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP3A4""]",C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@@H](O)[C@H]2C[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C(C)=C/[C@@H]2CC[C@@H](O)[C@H](OC)C2)[C@H](C)[C@@H](O)CC1=O,"[""site_set_mismatch""]",dup_65598a8e73bd1832,3,"[""OKRZOXIQNKYTBL-ZNPYSLGISA-N""]","[""single_exact""]",partial_agreement_union,1,"[[13], [13], [12, 13]]","[""fk_506_M1"", ""fk_506_M1"", ""OKRZOXIQNKYTBL-ZNPYSLGISA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,"[""site_set_mismatch""]",dup_3455576d30141907,3,"[""QJJXYPPXXYFBGM-LFZNUXCKSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[7], [7], [7, 22]]","[""fk_506"", ""fk_506"", ""QJJXYPPXXYFBGM-LFZNUXCKSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",C=CCc1cc(OC)c2c(c1)OCO2,"[""site_set_mismatch""]",dup_2ae5ca135f5207c3,3,"[""BNWJOHGLIBDBOB-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[0], [0], [0, 2, 9]]","[""myristicin"", ""myristicin"", ""BNWJOHGLIBDBOB-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,[],dup_aeb24ffb6f2db807,1,"[""VVOAZFWZEDHOOU-UHFFFAOYSA-N""]","[""multi_exact""]",single_source,1,"[[3, 19]]","[""magnolol""]","[""Peng_external""]",CYP3A4
"[""CYP1A2"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(O)c(OC)c1,"[""site_set_mismatch""]",dup_a4ad248d7ef1e1d2,3,"[""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [4, 6]]","[""eugenol"", ""eugenol"", ""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(O)c(OC)c1,"[""site_set_mismatch""]",dup_fbf84eeab83c0153,3,"[""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [4, 6]]","[""eugenol"", ""eugenol"", ""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(O)c(OC)c1,"[""site_set_mismatch""]",dup_0ae7a95d131b61fd,3,"[""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [4, 6]]","[""eugenol"", ""eugenol"", ""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(O)c(OC)c1,"[""site_set_mismatch""]",dup_843d114062699430,3,"[""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[6], [6], [4, 6]]","[""eugenol"", ""eugenol"", ""RRAFCDWBNXTKKO-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(OC)c(OC)c1,[],dup_4adc7479d5e61530,3,"[""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[3], [3], [3]]","[""methyleugenol"", ""methyleugenol"", ""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(OC)c(OC)c1,[],dup_0010fb60d143f422,3,"[""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[3], [3], [3]]","[""methyleugenol"", ""methyleugenol"", ""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(OC)c(OC)c1,[],dup_0766b3eeb4957005,3,"[""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[3], [3], [3]]","[""methyleugenol"", ""methyleugenol"", ""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(OC)c(OC)c1,[],dup_f480105b88c20739,3,"[""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[3], [3], [3]]","[""methyleugenol"", ""methyleugenol"", ""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1""]",C=CCc1ccc(OC)c(OC)c1,[],dup_dbd5b4715dbd1472,2,"[""ZYEMGPIYFIJGTP-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[3], [3]]","[""methyleugenol"", ""methyleugenol""]","[""ATTNSOM"", ""CYP_DBs_external""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=CCc1ccc2c(c1)OCO2,[],dup_7fd20e7850f7b493,1,"[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""multi_exact""]",single_source,1,"[[3, 9, 10, 11]]","[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=CCc1ccc2c(c1)OCO2,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_6c45964227bc8e6e,3,"[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 9, 10, 11]]","[""safrole"", ""safrole"", ""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=CCc1ccc2c(c1)OCO2,[],dup_6bb1387e4a97c604,1,"[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""single_exact""]",single_source,1,"[[9, 10, 11]]","[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=CCc1ccc2c(c1)OCO2,[],dup_21e9dfc3672ded0c,3,"[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[3], [3], [3]]","[""safrole"", ""safrole"", ""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=CCc1ccc2c(c1)OCO2,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_1b72994894065a7e,3,"[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 9, 10, 11]]","[""safrole"", ""safrole"", ""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=CCc1ccc2c(c1)OCO2,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_72a02feccede3fc7,3,"[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[3], [3], [3, 9, 10, 11]]","[""safrole"", ""safrole"", ""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=CCc1ccc2c(c1)OCO2,[],dup_39b1f1bcaaafe7f3,3,"[""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""single_exact""]",exact_agreement,1,"[[3], [3], [3]]","[""safrole"", ""safrole"", ""ZMQAAUBTXCXRIC-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP2B6"", ""CYP2E1""]",C=C[C@@H]1CC=CCC1,"[""label_regime_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_0527f8ba53802017,3,"[""BBDKZWKEPDTENS-MRVPVSSYSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[0, 1, 4, 5], [0, 1, 4, 5], [0, 1, 4, 5]]","[""4-vinylcyclohexene"", ""4-vinylcyclohexene"", ""BBDKZWKEPDTENS-MRVPVSSYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP2B6"", ""CYP2E1""]",C=C[C@@H]1CC=CCC1,"[""label_regime_mismatch"", ""contains_broad_region_label"", ""tier_assignment_mismatch""]",dup_03191711a3b948ea,3,"[""BBDKZWKEPDTENS-MRVPVSSYSA-N""]","[""broad_region"", ""tiered_multisite""]",conflict_preserved,3,"[[0, 1, 4, 5], [0, 1, 4, 5], [0, 1, 4, 5]]","[""4-vinylcyclohexene"", ""4-vinylcyclohexene"", ""BBDKZWKEPDTENS-MRVPVSSYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_2cbcd90400aa3d2a,3,"[""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 9], [7, 9], [7, 9]]","[""quinidine"", ""quinidine"", ""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,[],dup_117355b5ae6d05d3,3,"[""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""single_exact""]",partial_agreement_union,1,"[[9], [9], [9]]","[""quinidine"", ""quinidine"", ""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP2C9"", ""CYP2E1"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,"[""label_regime_mismatch"", ""tier_assignment_mismatch""]",dup_b426cda2d5bb7c2e,3,"[""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[7, 9], [7, 9], [7, 9]]","[""quinidine"", ""quinidine"", ""LOUPRKONTZGTKE-LHHVKLHASA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,[],dup_a045b9149edc8bca,1,"[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""single_exact""]",single_source,1,"[[2, 5, 13]]","[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"[""site_set_mismatch""]",dup_6b402ff07d4ac76d,3,"[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""single_exact""]",partial_agreement_union,1,"[[13], [13], [2, 5, 13]]","[""quinine"", ""quinine"", ""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C19
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,[],dup_735e899a728d6a1b,1,"[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""single_exact""]",single_source,1,"[[2, 5, 13]]","[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,[],dup_f751bf30464b16a8,1,"[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""multi_exact""]",single_source,1,"[[2, 5, 10, 13]]","[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9"", ""CYP2D6"", ""CYP3A4""]",C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"[""label_regime_mismatch"", ""site_set_mismatch""]",dup_b6d1af9e7a063673,3,"[""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""multi_exact"", ""single_exact""]",partial_agreement_union,1,"[[13], [13], [2, 5, 10, 13]]","[""quinine"", ""quinine"", ""LOUPRKONTZGTKE-WZBLMQSHSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_bf45fdfe05b4d297,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_4237a3af62f06aee,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2A6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_62e5d6a96af7cc79,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2B6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_2387ff30859a5395,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C8
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_2f2b5a5427ac5890,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2C9
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_5e51a6e1d883bffb,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2D6
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_bcb0a002bd7da060,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP2E1
"[""CYP1A2"", ""CYP2A6"", ""CYP2B6"", ""CYP2C8"", ""CYP2C9"", ""CYP2D6"", ""CYP2E1"", ""CYP3A4""]",C=Cc1ccccc1,"[""label_regime_mismatch"", ""contains_broad_region_label""]",dup_95859bf9f79c6a3c,3,"[""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""broad_region"", ""multi_exact""]",conflict_preserved,3,"[[0, 1], [0, 1], [0, 1]]","[""styrene"", ""styrene"", ""PPBRXRYQALVLMV-UHFFFAOYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP3A4""]",CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,"[""label_regime_mismatch"", ""site_set_mismatch"", ""tier_assignment_mismatch""]",dup_e08bf7ab6606a31f,3,"[""VKHAHZOOUSRJNA-GCNJZUOMSA-N""]","[""multi_exact"", ""tiered_multisite""]",partial_agreement_union,1,"[[27, 28, 31], [27, 28, 31], [27, 28, 30, 31]]","[""mifepristone"", ""mifepristone"", ""VKHAHZOOUSRJNA-GCNJZUOMSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP3A4
"[""CYP1A2"", ""CYP2C19"", ""CYP2C9""]",CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,[],dup_db47e7048e4e04f1,3,"[""VABCILAOYCMVPS-HNNXBMFYSA-N""]","[""single_exact""]",exact_agreement,1,"[[16], [16], [16]]","[""acenocoumarol"", ""acenocoumarol"", ""VABCILAOYCMVPS-HNNXBMFYSA-N""]","[""ATTNSOM"", ""CYP_DBs_external"", ""MetXBioDB""]",CYP1A2
