all_labeled_site_atoms,annotation_family,annotation_label_regime,citation,doi,duplicate_group_id,enzyme_family,merge_policy_used,output_label_regime,output_row_id,primary_site_atoms,secondary_site_atoms,site_source,source_file,source_record_id,tertiary_site_atoms
"[9, 17]",CYP2A6,multi_exact,"Yoo et al.,Drug Metab. Disp.,35,1759,2007",10.1124/dmd.107.016584,dup_b57b61b602772d74,CYP2A6,conflict_preserved,multi_exact,decursinol_angelate,"[9, 17]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2A6.sdf,decursinol_angelate,[]
"[9, 17]",CYP2A6,broad_region,"Yoo et al.,Drug Metab. Disp.,35,1759,2007",,dup_b57b61b602772d74,CYP2A6,conflict_preserved,broad_region,AGABNGOXUSXQDD-XKGFZTIGSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,AGABNGOXUSXQDD-XKGFZTIGSA-N,[]
"[42, 49]",CYP3A4,multi_exact,"Fischer et al.,Drug Metab. Disp.,26,802,1998",,dup_b9b73f3855aec43c,CYP3A4,exact_agreement,multi_exact,valspodar,"[42, 49]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,valspodar,[]
"[42, 49]",CYP3A4,multi_exact,"Fischer et al.,Drug Metab. Disp.,26,802,1998",,dup_b9b73f3855aec43c,CYP3A4,exact_agreement,multi_exact,valspodar,"[42, 49]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,valspodar,[]
"[42, 49]",CYP3A4,multi_exact,"Fischer et al.,Drug Metab. Disp.,26,802,1998 PMID: 9698296",,dup_b9b73f3855aec43c,CYP3A4,exact_agreement,multi_exact,valspodar,"[42, 49]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,YJDYDFNKCBANTM-QCWCSKBGSA-N,[]
"[36, 65]",CYP3A4,tiered_multisite,"Dai et al.,Biochem. Pharmacol.,68,1889,2004",,dup_31a5fb124470a857,CYP3A4,partial_agreement_union,tiered_multisite,cyclosporine_a,[65],[36],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,cyclosporine_a,[]
"[36, 65]",CYP3A4,tiered_multisite,"Dai et al.,Biochem. Pharmacol.,68,1889,2004",,dup_31a5fb124470a857,CYP3A4,partial_agreement_union,tiered_multisite,cyclosporine_a,[65],[36],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,cyclosporine_a,[]
"[5, 12, 65, 84]",CYP3A4,multi_exact,"Dai et al.,Biochem. Pharmacol.,68,1889,2004 PMID: 15450954",,dup_31a5fb124470a857,CYP3A4,partial_agreement_union,tiered_multisite,cyclosporine_a,"[5, 12, 65]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,PMATZTZNYRCHOR-UITTWSBISA-N,[]
"[57, 61, 85]",CYP3A4,tiered_multisite,"Vickers et al.,Drug Metab. Disp.,23,321,1995",,dup_2e3f4dcaa500caa4,CYP3A4,partial_agreement_union,tiered_multisite,sdz_imm_125,[57],[85],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,sdz_imm_125,[61]
"[57, 61, 85]",CYP3A4,tiered_multisite,"Vickers et al.,Drug Metab. Disp.,23,321,1995",,dup_2e3f4dcaa500caa4,CYP3A4,partial_agreement_union,tiered_multisite,sdz_imm_125,[57],[85],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,sdz_imm_125,[61]
"[57, 61, 78, 85]",CYP3A4,multi_exact,"Vickers et al.,Drug Metab. Disp.,23,321,1995 PMID: 7628296",,dup_2e3f4dcaa500caa4,CYP3A4,partial_agreement_union,tiered_multisite,sdz_imm_125,"[57, 61, 85]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XZDDMPMZGYEESG-VNHFGJPGSA-N,[]
"[3, 4, 5]",CYP3A4,tiered_multisite,"Sanga et al.,Tox. Appl. Pharmacol.,211,148,2006",,dup_9cf2f9d97ef2535d,CYP3A4,partial_agreement_union,tiered_multisite,trans_phenylpropene,[5],[4],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,trans_phenylpropene,[3]
"[3, 4, 5]",CYP3A4,tiered_multisite,"Sanga et al.,Tox. Appl. Pharmacol.,211,148,2006",,dup_9cf2f9d97ef2535d,CYP3A4,partial_agreement_union,tiered_multisite,trans_phenylpropene,[5],[4],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,trans_phenylpropene,[3]
"[3, 4, 5]",CYP3A4,single_exact,"Sanga et al.,Tox. Appl. Pharmacol.,211,148,2006 PMID: 16038959",,dup_9cf2f9d97ef2535d,CYP3A4,partial_agreement_union,tiered_multisite,trans_phenylpropene,[5],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,QROGIFZRVHSFLM-QHHAFSJGSA-N,[]
"[12, 20, 21]",CYP3A4,tiered_multisite,"Reed et al.,Carciniogenesis,12,515,1991",,dup_96ad7af855a2e266,CYP3A4,partial_agreement_union,tiered_multisite,SENECIONINE,"[20, 21]",[12],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,SENECIONINE,[]
"[12, 20, 21]",CYP3A4,tiered_multisite,"Reed et al.,Carciniogenesis,12,515,1991",,dup_96ad7af855a2e266,CYP3A4,partial_agreement_union,tiered_multisite,SENECIONINE,"[20, 21]",[12],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,SENECIONINE,[]
"[8, 11, 12, 18, 23]",CYP3A4,single_exact,"Reed et al.,Carciniogenesis,12,515,1991 PMID: 2009596",,dup_96ad7af855a2e266,CYP3A4,partial_agreement_union,tiered_multisite,SENECIONINE,[12],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,HKODIGSRFALUTA-RCDLFFMESA-N,[]
"[12, 15]",CYP2B6,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",10.1124/dmd.106.012252,dup_92dd3feb5bb4c9a5,CYP2B6,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2B6.sdf,perhexiline,[]
"[12, 15]",CYP2B6,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",10.1124/dmd.106.012252,dup_92dd3feb5bb4c9a5,CYP2B6,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2B6.sdf,perhexiline,[]
"[12, 15]",CYP2B6,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",,dup_92dd3feb5bb4c9a5,CYP2B6,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CYXKNKQEMFBLER-GOSISDBHSA-N,[]
"[12, 15]",CYP2D6,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",10.1124/dmd.106.012252,dup_aee65a3c9a39010e,CYP2D6,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,perhexiline,[]
"[12, 15]",CYP2D6,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",10.1124/dmd.106.012252,dup_aee65a3c9a39010e,CYP2D6,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,perhexiline,[]
"[12, 15]",CYP2D6,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",,dup_aee65a3c9a39010e,CYP2D6,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CYXKNKQEMFBLER-GOSISDBHSA-N,[]
"[12, 15]",CYP3A4,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",10.1124/dmd.106.012252,dup_0d69683c41624c04,CYP3A4,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,perhexiline,[]
"[12, 15]",CYP3A4,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",10.1124/dmd.106.012252,dup_0d69683c41624c04,CYP3A4,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,perhexiline,[]
"[12, 15]",CYP3A4,multi_exact,"Davies et al.,Drug Metab. Disp.,35,128,2007",,dup_0d69683c41624c04,CYP3A4,partial_agreement_union,multi_exact,perhexiline,"[12, 15]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CYXKNKQEMFBLER-GOSISDBHSA-N,[]
"[7, 11, 12, 13, 15, 16]",CYP2D6,multi_exact,"Bapiro et al.,Biochem. Pharm.,64,1387,2002",10.1016/S0006-2952(02)01351-5,dup_2bfe7aba935d033c,CYP2D6,conflict_preserved,multi_exact,sparteine,"[7, 11, 12, 13, 15, 16]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,sparteine,[]
"[1, 6, 7, 11, 13, 14, 15, 16]",CYP2D6,multi_exact,"Bapiro et al.,Biochem. Pharm.,64,1387,2002",10.1016/S0006-2952(02)01351-5,dup_2bfe7aba935d033c,CYP2D6,conflict_preserved,multi_exact,sparteine,"[1, 6, 7, 11, 13, 14, 15, 16]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,sparteine,[]
"[0, 8]",CYP2D6,multi_exact,"Bapiro et al.,Biochem. Pharm.,64,1387,2002 PMID: 12392820",,dup_2bfe7aba935d033c,CYP2D6,conflict_preserved,multi_exact,SLRCCWJSBJZJBV-ZQDZILKHSA-N,"[0, 8]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,SLRCCWJSBJZJBV-ZQDZILKHSA-N,[]
"[2, 8]",CYP2C19,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_6146429a768f8059,CYP2C19,partial_agreement_union,tiered_multisite,limonene,[2],[8],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C19.sdf,limonene,[]
"[2, 8]",CYP2C19,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_6146429a768f8059,CYP2C19,partial_agreement_union,tiered_multisite,limonene,[2],[8],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C19.sdf,limonene,[]
"[2, 8]",CYP2C19,multi_exact,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",,dup_6146429a768f8059,CYP2C19,partial_agreement_union,tiered_multisite,limonene,"[2, 8]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XMGQYMWWDOXHJM-SNVBAGLBSA-N,[]
"[2, 8]",CYP2C8,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_bc8f384645d441a7,CYP2C8,partial_agreement_union,tiered_multisite,limonene,[2],[8],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C8.sdf,limonene,[]
"[2, 8]",CYP2C8,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_bc8f384645d441a7,CYP2C8,partial_agreement_union,tiered_multisite,limonene,[2],[8],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C8.sdf,limonene,[]
"[2, 8]",CYP2C8,multi_exact,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",,dup_bc8f384645d441a7,CYP2C8,partial_agreement_union,tiered_multisite,limonene,"[2, 8]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XMGQYMWWDOXHJM-SNVBAGLBSA-N,[]
"[2, 8]",CYP2C9,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_80b95c48a2bb46b7,CYP2C9,partial_agreement_union,tiered_multisite,limonene,[2],[8],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,limonene,[]
"[2, 8]",CYP2C9,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_80b95c48a2bb46b7,CYP2C9,partial_agreement_union,tiered_multisite,limonene,[2],[8],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,limonene,[]
"[2, 8]",CYP2C9,multi_exact,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",,dup_80b95c48a2bb46b7,CYP2C9,partial_agreement_union,tiered_multisite,limonene,"[2, 8]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XMGQYMWWDOXHJM-SNVBAGLBSA-N,[]
"[2, 8]",CYP3A4,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_32209c6ddcab279a,CYP3A4,partial_agreement_union,tiered_multisite,limonene,[2],[8],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,limonene,[]
"[2, 8]",CYP3A4,tiered_multisite,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",10.1124/dmd.30.5.602,dup_32209c6ddcab279a,CYP3A4,partial_agreement_union,tiered_multisite,limonene,[2],[8],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,limonene,[]
"[2, 8]",CYP3A4,multi_exact,"Miyazawa et al.,Drug Metab. Disp.,30,602,2002",,dup_32209c6ddcab279a,CYP3A4,partial_agreement_union,tiered_multisite,limonene,"[2, 8]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,XMGQYMWWDOXHJM-SNVBAGLBSA-N,[]
"[8, 13, 20, 26, 28]",CYP3A4,tiered_multisite,"Caboni et al.,Chem. Res. Toxicol.,17,1540,2004",,dup_e4ad3006dae955fb,CYP3A4,partial_agreement_union,tiered_multisite,rotenone,[8],"[20, 26, 28]",ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,rotenone,[13]
"[8, 13, 20, 26, 28]",CYP3A4,tiered_multisite,"Caboni et al.,Chem. Res. Toxicol.,17,1540,2004",,dup_e4ad3006dae955fb,CYP3A4,partial_agreement_union,tiered_multisite,rotenone,[8],"[20, 26, 28]",CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,rotenone,[13]
"[8, 12, 13, 20, 26, 28]",CYP3A4,multi_exact,"Caboni et al.,Chem. Res. Toxicol.,17,1540,2004 PMID: 15540952",,dup_e4ad3006dae955fb,CYP3A4,partial_agreement_union,tiered_multisite,rotenone,"[8, 13, 26]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,JUVIOZPCNVVQFO-MAODMQOUSA-N,[]
"[11, 24]",CYP2D6,tiered_multisite,"Obach,Drug Metab. Disp.,29,1057,2001",,dup_cdd04b7b843363fc,CYP2D6,partial_agreement_union,tiered_multisite,cj_12_458,[11],[24],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2D6.sdf,cj_12_458,[]
"[11, 24]",CYP2D6,tiered_multisite,"Obach,Drug Metab. Disp.,29,1057,2001",,dup_cdd04b7b843363fc,CYP2D6,partial_agreement_union,tiered_multisite,cj_12_458,[11],[24],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2D6.sdf,cj_12_458,[]
"[11, 24]",CYP2D6,single_exact,"Obach,Drug Metab. Disp.,29,1057,2001 PMID: 11408374",,dup_cdd04b7b843363fc,CYP2D6,partial_agreement_union,tiered_multisite,cj_12_458,[24],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CVTMENNEXOZZEZ-IOWSJCHKSA-N,[]
"[11, 24]",CYP3A4,tiered_multisite,"Obach,Drug Metab. Disp.,29,1057,2001",,dup_824a02821bf20ded,CYP3A4,partial_agreement_union,tiered_multisite,cj_12_458,[11],[24],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,cj_12_458,[]
"[11, 24]",CYP3A4,tiered_multisite,"Obach,Drug Metab. Disp.,29,1057,2001",,dup_824a02821bf20ded,CYP3A4,partial_agreement_union,tiered_multisite,cj_12_458,[11],[24],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,cj_12_458,[]
"[11, 24]",CYP3A4,single_exact,"Obach,Drug Metab. Disp.,29,1057,2001 PMID: 11408374",,dup_824a02821bf20ded,CYP3A4,partial_agreement_union,tiered_multisite,cj_12_458,[24],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,CVTMENNEXOZZEZ-IOWSJCHKSA-N,[]
[9],CYP3A4,single_exact,,,dup_493c6f80074b8c14,CYP3A4,single_source,single_exact,Etacrynic acid,[],[],Rudik_external,/Users/deepika/Desktop/books/enzyme_Software/suppl_info/Rudik_external_dataset/Rudik_external_dataset.sdf,Etacrynic acid,[]
"[1, 12, 23]",CYP3A4,tiered_multisite,"Xia et al.,Chem. Res. Toxicol.,16,66,2003",10.1021/tx025605i,dup_2e8941c06b9ce69e,CYP3A4,partial_agreement_union,tiered_multisite,riddelliine,"[1, 23]",[12],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,riddelliine,[]
"[1, 12, 23]",CYP3A4,tiered_multisite,"Xia et al.,Chem. Res. Toxicol.,16,66,2003",10.1021/tx025605i,dup_2e8941c06b9ce69e,CYP3A4,partial_agreement_union,tiered_multisite,riddelliine,"[1, 23]",[12],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,riddelliine,[]
"[1, 12, 13, 15, 23]",CYP3A4,single_exact,"Xia et al.,Chem. Res. Toxicol.,16,66,2003 PMID: 12693032
Yao, J., Li, C., Gong, L. et al. Hepatic cytochrome P450s play a major role in monocrotaline-induced renal toxicity in mice. Acta Pharmacol Sin 35, 292�C300 (2014).",,dup_2e8941c06b9ce69e,CYP3A4,partial_agreement_union,tiered_multisite,riddelliine,[12],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,SVCNNZDUGWLODJ-RAYFHMIRSA-N,[]
[24],CYP3A4,single_exact,"Gupta et al.,J. Clin. Endocr. Metab.,90,1210,2005",,dup_8ec79ccc06356434,CYP3A4,partial_agreement_union,multi_exact,MECHNRXZTMCUDQ-PXQSPDBHSA-N,[24],[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/3A4.sdf,vitamin_d2,[]
[24],CYP3A4,single_exact,"Gupta et al.,J. Clin. Endocr. Metab.,90,1210,2005",,dup_8ec79ccc06356434,CYP3A4,partial_agreement_union,multi_exact,MECHNRXZTMCUDQ-PXQSPDBHSA-N,[24],[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/3A4.sdf,vitamin_d2,[]
"[24, 26]",CYP3A4,multi_exact,"Gupta et al.,J. Clin. Endocr. Metab.,90,1210,2005 PMID: 15546903",,dup_8ec79ccc06356434,CYP3A4,partial_agreement_union,multi_exact,MECHNRXZTMCUDQ-PXQSPDBHSA-N,"[24, 26]",[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,MECHNRXZTMCUDQ-PXQSPDBHSA-N,[]
"[0, 1]",CYP2E1,multi_exact,"Kedderis et al., Chem. Res. Toxicol., 1993, 6, 866-871",,dup_3348488b72bca773,CYP2E1,conflict_preserved,multi_exact,acrylonitrile,"[0, 1]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2E1.sdf,acrylonitrile,[]
"[0, 1]",CYP2E1,multi_exact,"Kedderis et al., Chem. Res. Toxicol., 1993, 6, 866-871",,dup_3348488b72bca773,CYP2E1,conflict_preserved,multi_exact,acrylonitrile,"[0, 1]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2E1.sdf,acrylonitrile,[]
"[0, 1]",CYP2E1,broad_region,"Kedderis et al., Chem. Res. Toxicol., 1993, 6, 866-871 PMID: 8117926",,dup_3348488b72bca773,CYP2E1,conflict_preserved,broad_region,NLHHRLWOUZZQLW-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,NLHHRLWOUZZQLW-UHFFFAOYSA-N,[]
"[0, 1]",CYP2A6,multi_exact,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_6d9685900e89e74b,CYP2A6,conflict_preserved,multi_exact,butadiene_monoxide,"[0, 1]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2A6.sdf,butadiene_monoxide,[]
"[0, 1]",CYP2A6,multi_exact,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_6d9685900e89e74b,CYP2A6,conflict_preserved,multi_exact,butadiene_monoxide,"[0, 1]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2A6.sdf,butadiene_monoxide,[]
"[0, 1]",CYP2A6,broad_region,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_6d9685900e89e74b,CYP2A6,conflict_preserved,broad_region,GXBYFVGCMPJVJX-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,GXBYFVGCMPJVJX-UHFFFAOYSA-N,[]
"[0, 1]",CYP2C9,multi_exact,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_388ddd2d58cf2034,CYP2C9,conflict_preserved,multi_exact,butadiene_monoxide,"[0, 1]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2C9.sdf,butadiene_monoxide,[]
"[0, 1]",CYP2C9,multi_exact,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_388ddd2d58cf2034,CYP2C9,conflict_preserved,multi_exact,butadiene_monoxide,"[0, 1]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2C9.sdf,butadiene_monoxide,[]
"[0, 1]",CYP2C9,broad_region,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_388ddd2d58cf2034,CYP2C9,conflict_preserved,broad_region,GXBYFVGCMPJVJX-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,GXBYFVGCMPJVJX-UHFFFAOYSA-N,[]
"[0, 1]",CYP2E1,multi_exact,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_babbbcec5405095a,CYP2E1,conflict_preserved,multi_exact,butadiene_monoxide,"[0, 1]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2E1.sdf,butadiene_monoxide,[]
"[0, 1]",CYP2E1,multi_exact,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_babbbcec5405095a,CYP2E1,conflict_preserved,multi_exact,butadiene_monoxide,"[0, 1]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2E1.sdf,butadiene_monoxide,[]
"[0, 1]",CYP2E1,broad_region,"Krause and Elfarra,Arch. Biochem. Biophys.,337,176,1997",,dup_babbbcec5405095a,CYP2E1,conflict_preserved,broad_region,GXBYFVGCMPJVJX-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,GXBYFVGCMPJVJX-UHFFFAOYSA-N,[]
"[0, 1, 2, 3]",CYP2A6,multi_exact,"R.J. Deuscher and A.A. Elfarra, Arch. Biochem. Biophys., 1994, 311, 342-349",10.1006/abbi.1994.1246,dup_8e175d592e4c0e9f,CYP2A6,conflict_preserved,multi_exact,butadiene,"[0, 1, 2, 3]",[],ATTNSOM,/Users/deepika/Desktop/books/enzyme_Software/data/ATTNSOM/cyp_dataset/2A6.sdf,butadiene,[]
"[0, 1, 2, 3]",CYP2A6,multi_exact,"R.J. Deuscher and A.A. Elfarra, Arch. Biochem. Biophys., 1994, 311, 342-349",10.1006/abbi.1994.1246,dup_8e175d592e4c0e9f,CYP2A6,conflict_preserved,multi_exact,butadiene,"[0, 1, 2, 3]",[],CYP_DBs_external,/Users/deepika/Desktop/books/enzyme_Software/CYP_DBs/2A6.sdf,butadiene,[]
"[0, 1, 2, 3]",CYP2A6,broad_region,"R.J. Deuscher and A.A. Elfarra, Arch. Biochem. Biophys., 1994, 311, 342-349
R.S. and etc. Contributions of Human Enzymes in Carcinogen Metabolism, doi:10.1021/tx300132k",,dup_8e175d592e4c0e9f,CYP2A6,conflict_preserved,broad_region,KAKZBPTYRLMSJV-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,KAKZBPTYRLMSJV-UHFFFAOYSA-N,[]
"[0, 1, 2, 3]",CYP2C9,broad_region,"R.J. Deuscher and A.A. Elfarra, Arch. Biochem. Biophys., 1994, 311, 342-349
R.S. and etc. Contributions of Human Enzymes in Carcinogen Metabolism, doi:10.1021/tx300132k",,dup_0b5e40bebda7d425,CYP2C9,single_source,multi_exact,KAKZBPTYRLMSJV-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,KAKZBPTYRLMSJV-UHFFFAOYSA-N,[]
"[0, 1, 2, 3]",CYP2E1,broad_region,"R.J. Deuscher and A.A. Elfarra, Arch. Biochem. Biophys., 1994, 311, 342-349
R.S. and etc. Contributions of Human Enzymes in Carcinogen Metabolism, doi:10.1021/tx300132k",,dup_2fb2765966382eff,CYP2E1,single_source,multi_exact,KAKZBPTYRLMSJV-UHFFFAOYSA-N,[],[],MetXBioDB,/Users/deepika/Desktop/books/enzyme_Software/metxbio data.cleaned.sdf,KAKZBPTYRLMSJV-UHFFFAOYSA-N,[]
